flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
MU4772,16:30:00,21:10:00,90,PEK,T1,TAO,T1,MU,ARJ21
MU4779,11:10:00,16:03:00,70,TFU,T3,CZX,T1,MU,A333
MU4784,14:45:00,16:03:00,90,NTG,T3,NKG,T1,MU,A319
MU4788,23:05:00,03:57:00,50,CTU,T2,SHA,T3,MU,B738
MU4789,11:55:00,15:53:00,90,YTY,T3,XMN,T2,MU,C919
MU4794,14:05:00,15:59:00,90,SHA,T2,SHE,T2,MU,B738
MU4799,09:55:00,12:48:00,70,TFU,T3,WEH,T2,MU,A319
MU4807,22:30:00,00:43:00,90,NTG,T3,TSN,T1,MU,A319
MU4810,12:40:00,14:43:00,70,XIY,T1,CKG,T2,MU,ARJ21
MU4811,11:05:00,15:34:00,50,SZX,T3,PVG,T3,MU,A332
MU4812,13:10:00,17:00:00,90,PVG,T1,HFE,T1,MU,A319
MU4813,15:30:00,20:21:00,50,XIY,T2,HFE,T1,MU,A319
MU4821,11:50:00,13:40:00,90,PKX,T2,XUZ,T2,MU,A320
MU4825,07:15:00,11:16:00,50,PKX,T1,WEH,T2,MU,A320
MU4829,11:15:00,13:40:00,90,PEK,T2,KHN,T2,MU,ARJ21
MU4834,15:50:00,18:28:00,70,YNT,T1,SHE,T2,MU,C919
MU4838,22:50:00,00:59:00,60,SYX,T2,SHA,T1,MU,C919
MU4839,19:45:00,23:04:00,90,SZX,T3,LYA,T1,MU,ARJ21
MU4842,09:15:00,13:11:00,60,CAN,T2,PKX,T1,MU,A320
MU4843,22:25:00,00:11:00,90,TFU,T2,INC,T2,MU,B738
MU4848,22:05:00,01:31:00,70,KWE,T2,WUH,T1,MU,A321
MU4849,11:55:00,16:47:00,70,PKX,T1,SYX,T3,MU,A321
MU4862,15:20:00,18:11:00,60,PVG,T1,XMN,T3,MU,A359
MU4865,16:20:00,20:36:00,70,PEK,T3,XUZ,T1,MU,C919
MU4867,06:10:00,10:39:00,60,XIY,T1,HUZ,T2,MU,A319
MU4871,14:00:00,15:58:00,50,SHA,T1,JJN,T2,MU,A333
MU4889,10:00:00,14:14:00,70,PEK,T2,XIY,T1,MU,C919
MU4893,19:30:00,22:51:00,60,YTY,T3,NGB,T1,MU,B789
MU4895,21:00:00,23:48:00,60,KMG,T3,TYN,T2,MU,A320
MU4902,21:50:00,00:04:00,90,PKX,T1,HET,T1,MU,A333
MU4903,16:45:00,17:54:00,70,SZX,T1,SYX,T2,MU,B789
MU4917,08:40:00,12:39:00,90,HUZ,T2,XMN,T3,MU,A320
MU4929,17:45:00,21:52:00,60,SZX,T1,PKX,T2,MU,ARJ21
MU4930,17:20:00,19:53:00,70,SHA,T2,HRB,T1,MU,A319
MU4940,12:10:00,16:03:00,60,CTU,T1,XMN,T2,MU,C919
MU4943,20:50:00,22:56:00,90,WEH,T3,JJN,T3,MU,B738
MU4944,17:25:00,20:46:00,50,XMN,T1,KWL,T1,MU,B738
MU4948,14:05:00,16:37:00,70,CTU,T3,XNN,T3,MU,C919
MU4951,13:15:00,16:19:00,90,CZX,T2,HIA,T2,MU,A321
MU4979,20:55:00,00:03:00,70,CTU,T3,WNZ,T2,MU,A320
MU4983,14:00:00,15:26:00,90,KWL,T1,KHN,T3,MU,C919
MU4994,11:25:00,16:25:00,50,PVG,T1,NTG,T1,MU,A320
MU4995,22:45:00,03:28:00,90,SYX,T2,WNZ,T3,MU,B738
MU5003,16:10:00,18:36:00,50,HET,T1,KWL,T1,MU,ARJ21
MU5004,07:50:00,09:49:00,50,FOC,T3,PEK,T1,MU,A321
MU5010,11:45:00,15:49:00,70,SHA,T2,CKG,T3,MU,A320
MU5014,08:10:00,11:45:00,60,PEK,T1,CSX,T2,MU,A359
MU5018,15:40:00,17:28:00,50,PVG,T2,YTY,T3,MU,A319
MU5024,23:10:00,01:00:00,60,URC,T3,INC,T2,MU,A320
MU5027,23:25:00,03:26:00,60,NKG,T3,CSX,T3,MU,A320
MU5035,20:40:00,22:47:00,60,TFU,T1,KHN,T1,MU,A319
MU5045,06:50:00,10:29:00,70,TFU,T3,PEK,T2,MU,B789
MU5051,14:00:00,18:34:00,50,XMN,T2,CGO,T1,MU,C919
MU5054,07:00:00,11:35:00,60,KMG,T3,HIA,T3,MU,C919
MU5055,20:00:00,23:22:00,90,KMG,T1,YTY,T3,MU,A321
MU5056,22:05:00,23:47:00,70,XNN,T1,NNG,T1,MU,A332
MU5073,11:05:00,13:20:00,50,CTU,T3,LHW,T3,MU,A320
MU5079,06:15:00,10:05:00,50,TYN,T3,HET,T3,MU,A320
MU5081,18:50:00,22:22:00,90,PKX,T1,CGO,T3,MU,C919
MU5087,23:55:00,02:08:00,90,PEK,T1,HAK,T1,MU,A319
MU5095,15:05:00,17:57:00,50,PEK,T2,TNA,T2,MU,A320
MU5114,19:05:00,23:51:00,70,CTU,T1,NTG,T1,MU,C919
MU5117,15:20:00,19:40:00,70,SZX,T2,YTY,T3,MU,ARJ21
MU5118,14:40:00,16:40:00,70,SZX,T3,CZX,T2,MU,A319
MU5139,18:45:00,22:25:00,70,PVG,T1,URC,T1,MU,A320
MU5142,22:10:00,00:58:00,50,KMG,T2,XMN,T2,MU,B738
MU5150,10:25:00,14:58:00,50,JJN,T1,CGO,T2,MU,ARJ21
MU5168,23:45:00,02:54:00,50,PKX,T3,SZX,T1,MU,A319
MU5190,11:25:00,13:05:00,90,NGB,T1,NTG,T2,MU,A359
MU5197,09:10:00,11:05:00,90,XNN,T2,HUZ,T1,MU,ARJ21
MU5198,11:35:00,16:19:00,90,SHA,T3,KHN,T2,MU,B789
MU5202,10:00:00,12:50:00,90,PVG,T1,KMG,T2,MU,B789
MU5205,20:30:00,21:42:00,90,SHA,T2,SHE,T1,MU,B738
MU5206,09:15:00,13:31:00,50,YNT,T2,XUZ,T1,MU,C919
MU5210,15:30:00,17:36:00,50,PKX,T1,KHN,T3,MU,A321
MU5213,21:40:00,00:32:00,70,CAN,T2,NNG,T3,MU,A333
MU5218,13:30:00,15:25:00,60,SZX,T3,TSN,T3,MU,A319
MU5219,23:40:00,01:42:00,60,PVG,T2,FOC,T3,MU,A319
MU5220,11:35:00,15:28:00,50,PEK,T1,WNZ,T1,MU,ARJ21
MU5223,14:00:00,18:49:00,90,XMN,T2,HGH,T1,MU,ARJ21
MU5228,11:55:00,15:25:00,70,YTY,T1,HIA,T3,MU,A319
MU5236,07:10:00,09:06:00,90,TFU,T3,CZX,T3,MU,C919
MU5238,12:05:00,16:08:00,60,PKX,T3,CZX,T1,MU,ARJ21
MU5244,22:45:00,02:17:00,70,PEK,T2,WNZ,T2,MU,A321
MU5246,17:50:00,20:41:00,50,SHA,T1,ZUH,T1,MU,B738
MU5249,14:00:00,18:36:00,60,KMG,T3,LHW,T3,MU,A321
MU5252,21:45:00,01:04:00,50,KMG,T3,LYA,T2,MU,B789
MU5253,17:35:00,18:42:00,50,TFU,T1,TYN,T3,MU,C919
MU5259,23:25:00,02:17:00,60,KWE,T3,XIY,T2,MU,A320
MU5263,14:20:00,16:55:00,90,XIY,T3,HAK,T3,MU,B738
MU5282,07:30:00,12:35:00,60,CAN,T3,FOC,T3,MU,A359
MU5287,10:00:00,14:57:00,70,SZX,T2,HAK,T2,MU,A321
MU5292,17:50:00,20:12:00,60,PVG,T1,JJN,T3,MU,C919
MU5298,23:15:00,02:15:00,70,TFU,T2,ZUH,T3,MU,B738
MU5316,22:15:00,02:03:00,60,SZX,T2,TNA,T3,MU,A333
MU5319,22:50:00,01:31:00,90,PEK,T2,CSX,T2,MU,B738
MU5330,17:30:00,20:30:00,60,PVG,T2,KWL,T3,MU,A320
MU5339,20:10:00,22:40:00,50,FOC,T1,YNT,T3,MU,A320
MU5345,20:15:00,01:22:00,70,KMG,T1,PVG,T3,MU,B738
MU5346,20:55:00,23:12:00,50,URC,T3,SHE,T2,MU,C919
MU5350,10:50:00,12:54:00,60,TFU,T2,TSN,T3,MU,B738
MU5353,23:15:00,01:09:00,70,WNZ,T1,HIA,T1,MU,B738
MU5357,09:50:00,14:03:00,90,PKX,T2,HAK,T3,MU,B738
MU5364,12:50:00,16:22:00,70,TFU,T3,NTG,T2,MU,A320
MU5370,10:00:00,11:57:00,70,XIY,T2,LHW,T2,MU,ARJ21
MU5378,13:10:00,18:12:00,70,TFU,T3,CGO,T1,MU,A321
MU5387,15:05:00,19:22:00,90,SZX,T3,NNG,T1,MU,C919
MU5392,06:20:00,08:20:00,70,PEK,T2,HET,T1,MU,A320
MU5394,06:25:00,11:06:00,50,SHA,T2,FOC,T2,MU,A320
MU5407,13:50:00,17:16:00,70,PKX,T2,URC,T3,MU,B738
MU5411,08:20:00,12:37:00,70,CSX,T2,ZUH,T1,MU,ARJ21
MU5412,09:10:00,14:11:00,90,ZUH,T2,TNA,T2,MU,B738
MU5414,10:35:00,12:51:00,70,CTU,T3,TFU,T2,MU,B738
MU5420,15:45:00,20:02:00,60,CAN,T2,HFE,T2,MU,ARJ21
MU5424,17:25:00,21:28:00,90,JJN,T1,XIY,T1,MU,A321
MU5433,21:10:00,00:24:00,50,CTU,T1,WEH,T1,MU,A321
MU5434,10:10:00,15:07:00,90,XMN,T3,LYA,T1,MU,ARJ21
MU5440,14:55:00,16:14:00,60,CTU,T2,CGO,T2,MU,A320
MU5446,08:10:00,12:13:00,90,DLC,T2,SHE,T2,MU,ARJ21
MU5455,21:10:00,23:56:00,70,SZX,T3,XMN,T1,MU,A319
MU5457,14:55:00,16:51:00,50,PVG,T2,LYA,T3,MU,A320
MU5461,17:50:00,20:54:00,60,PVG,T1,XMN,T2,MU,A321
MU5462,19:55:00,00:52:00,90,KMG,T2,LHW,T3,MU,B738
MU5464,21:55:00,03:01:00,70,PVG,T3,WEH,T1,MU,C919
MU5470,20:05:00,23:29:00,60,PEK,T2,TNA,T1,MU,A320
MU5482,13:25:00,17:04:00,60,PEK,T3,SZX,T3,MU,A319
MU5487,07:00:00,10:58:00,90,SZX,T1,XNN,T1,MU,A332
MU5493,11:00:00,16:04:00,60,URC,T1,KHN,T2,MU,A359
MU5495,08:40:00,10:45:00,70,SHA,T2,CKG,T1,MU,A319
MU5498,20:10:00,00:41:00,50,SZX,T3,YTY,T2,MU,ARJ21
MU5506,16:10:00,19:48:00,70,PKX,T2,ZUH,T3,MU,A320
MU5510,23:30:00,01:56:00,70,ZUH,T2,SHA,T2,MU,C919
MU5512,16:55:00,21:05:00,60,KMG,T2,TNA,T2,MU,A319
MU5522,16:15:00,21:24:00,90,TYN,T1,KWL,T3,MU,A319
MU5530,14:30:00,17:31:00,90,KMG,T2,CKG,T1,MU,B738
MU5535,19:00:00,22:58:00,70,PEK,T3,KMG,T1,MU,A321
MU5541,16:35:00,19:25:00,60,PKX,T1,DLC,T3,MU,ARJ21
MU5549,18:10:00,21:57:00,60,NNG,T3,SHE,T3,MU,B789
MU5555,13:50:00,16:10:00,60,NNG,T2,YTY,T1,MU,A321
MU5558,13:50:00,18:09:00,50,SHA,T3,YTY,T1,MU,B738
MU5562,23:35:00,02:26:00,70,XIY,T2,CAN,T3,MU,ARJ21
MU5566,12:25:00,15:59:00,60,SZX,T2,LHW,T3,MU,A320
MU5568,12:35:00,15:55:00,60,SHA,T3,HUZ,T3,MU,A319
MU5587,19:05:00,23:49:00,60,KMG,T2,XUZ,T3,MU,A319
MU5591,18:10:00,21:04:00,90,TNA,T2,LHW,T2,MU,A320
MU5594,23:30:00,01:33:00,70,CTU,T2,JJN,T2,MU,A320
MU5601,13:50:00,18:59:00,90,XIY,T1,PVG,T2,MU,C919
MU5607,11:35:00,13:23:00,60,KMG,T3,HAK,T2,MU,A321
MU5611,22:00:00,01:15:00,70,KMG,T2,XUZ,T3,MU,A321
MU5623,15:20:00,17:30:00,90,SHA,T1,CTU,T2,MU,A332
MU5627,11:55:00,16:40:00,70,PVG,T3,CAN,T3,MU,A320
MU5631,13:20:00,15:58:00,90,CAN,T2,LXA,T1,MU,B789
MU5639,20:20:00,01:05:00,90,SHA,T1,XMN,T3,MU,C919
MU5644,06:45:00,09:00:00,90,FOC,T2,ZUH,T3,MU,A321
MU5648,09:05:00,12:11:00,60,TFU,T3,HET,T3,MU,ARJ21
MU5651,22:45:00,00:46:00,50,CTU,T2,CSX,T1,MU,B789
MU5654,20:05:00,22:45:00,60,NGB,T3,TYN,T2,MU,A333
MU5655,06:25:00,10:05:00,60,PKX,T3,TFU,T2,MU,A359
MU5658,07:40:00,11:59:00,60,SHA,T1,WUX,T1,MU,A321
MU5663,14:15:00,17:16:00,70,XIY,T3,TFU,T2,MU,ARJ21
MU5669,19:50:00,22:05:00,70,PKX,T3,HET,T2,MU,A319
MU5671,06:15:00,07:57:00,90,HRB,T3,TNA,T3,MU,ARJ21
MU5675,08:30:00,11:13:00,70,CGO,T3,TNA,T1,MU,B738
MU5679,08:45:00,11:41:00,50,PVG,T1,DLC,T1,MU,B789
MU5682,17:30:00,19:35:00,70,SHA,T2,XUZ,T3,MU,A320
MU5719,19:20:00,21:19:00,70,CTU,T2,SZX,T1,MU,A332
MU5721,22:05:00,00:15:00,90,PEK,T2,NKG,T2,MU,A332
MU5725,08:45:00,12:42:00,60,PVG,T3,HAK,T1,MU,C919
MU5729,09:45:00,14:16:00,50,XIY,T1,SHA,T1,MU,A320
MU5731,09:45:00,12:15:00,90,TFU,T2,URC,T2,MU,A319
MU5734,07:10:00,09:37:00,90,PKX,T2,KMG,T1,MU,A319
MU5738,10:55:00,13:00:00,90,PEK,T1,CKG,T2,MU,A333
MU5745,14:55:00,19:38:00,60,CAN,T3,TFU,T2,MU,A320
MU5746,10:50:00,13:47:00,90,CTU,T1,PVG,T2,MU,B789
MU5751,15:35:00,19:11:00,60,KMG,T2,TNA,T1,MU,A321
MU5756,21:00:00,01:05:00,50,PEK,T2,HAK,T1,MU,A320
MU5761,23:05:00,03:52:00,50,XIY,T3,CGO,T3,MU,B738
MU5777,08:35:00,11:22:00,60,PKX,T3,LYA,T1,MU,A320
MU5782,22:30:00,01:37:00,90,CAN,T2,NTG,T1,MU,B789
MU5783,15:50:00,19:29:00,90,HET,T1,KWE,T2,MU,C919
MU5790,20:35:00,00:49:00,60,PVG,T1,XIY,T3,MU,A321
MU5792,12:50:00,15:51:00,60,CAN,T2,TAO,T2,MU,C919
MU5803,16:00:00,19:32:00,60,LYA,T3,HRB,T3,MU,A319
MU5804,20:45:00,00:04:00,70,TFU,T3,PKX,T3,MU,A321
MU5814,19:45:00,23:17:00,60,SZX,T1,TAO,T2,MU,A321
MU5820,22:55:00,02:38:00,70,LHW,T2,CSX,T2,MU,A359
MU5831,17:15:00,22:07:00,90,CAN,T2,HRB,T3,MU,ARJ21
MU5832,22:40:00,02:54:00,90,SHA,T3,HRB,T3,MU,A320
MU5836,17:20:00,21:04:00,70,NKG,T2,SZX,T1,MU,A332
MU5839,19:55:00,00:31:00,50,JJN,T3,XMN,T2,MU,A333
MU5840,07:50:00,11:04:00,70,WNZ,T2,YTY,T2,MU,C919
MU5844,21:40:00,23:23:00,50,SHA,T2,HRB,T2,MU,A319
MU5846,16:10:00,21:00:00,70,PVG,T1,WUH,T3,MU,C919
MU5854,06:55:00,11:02:00,60,PEK,T2,TFU,T1,MU,A321
MU5858,10:05:00,13:18:00,50,PKX,T3,CZX,T2,MU,C919
MU5860,17:55:00,23:04:00,50,URC,T1,HET,T2,MU,B789
MU5882,07:10:00,10:47:00,50,CTU,T2,TSN,T3,MU,A321
MU5883,08:25:00,10:06:00,70,PVG,T1,NTG,T2,MU,A332
MU5901,20:40:00,23:58:00,60,PVG,T1,HIA,T3,MU,A321
MU5903,18:50:00,23:46:00,70,PEK,T1,LHW,T1,MU,C919
MU5911,11:50:00,16:17:00,90,CTU,T1,LHW,T2,MU,ARJ21
MU5914,16:10:00,18:07:00,70,CTU,T1,CGO,T1,MU,C919
MU5919,12:50:00,17:09:00,90,XUZ,T1,CSX,T1,MU,ARJ21
MU5933,19:00:00,22:35:00,60,XIY,T3,URC,T2,MU,A319
MU5951,20:25:00,23:26:00,90,PVG,T3,WEH,T1,MU,C919
MU5958,23:45:00,04:36:00,90,PEK,T3,NKG,T3,MU,A321
MU5959,08:25:00,11:27:00,70,TYN,T1,CAN,T3,MU,ARJ21
MU5965,15:15:00,17:59:00,50,INC,T2,KWE,T2,MU,A321
MU5967,16:30:00,20:12:00,90,NGB,T2,TYN,T2,MU,ARJ21
MU5970,08:35:00,12:04:00,60,NKG,T1,INC,T1,MU,A332
MU5974,21:35:00,23:28:00,60,TFU,T2,TYN,T3,MU,A319
MU5978,17:25:00,19:41:00,60,SHA,T3,URC,T2,MU,B738
MU5987,09:50:00,13:43:00,60,PVG,T1,TNA,T1,MU,A332
MU5993,10:25:00,12:42:00,50,SHA,T3,PVG,T1,MU,A332
MU6001,07:40:00,12:14:00,50,PVG,T1,ZUH,T2,MU,ARJ21
MU6009,09:20:00,12:13:00,90,TFU,T1,KWL,T3,MU,A320
MU6012,11:30:00,13:17:00,70,XUZ,T3,CSX,T3,MU,ARJ21
MU6014,11:45:00,14:17:00,50,PEK,T3,TYN,T2,MU,B738
MU6022,10:00:00,11:59:00,70,PVG,T3,PKX,T1,MU,A320
MU6039,08:10:00,10:57:00,60,KHN,T1,XIY,T3,MU,A321
MU6046,20:45:00,01:05:00,50,CAN,T2,LHW,T3,MU,C919
MU6050,16:15:00,18:43:00,60,XIY,T2,PKX,T2,MU,A319
MU6051,16:40:00,21:32:00,90,NGB,T1,CSX,T2,MU,A319
MU6054,08:55:00,13:30:00,90,PKX,T2,KHN,T1,MU,A319
MU6062,08:15:00,10:50:00,50,XUZ,T2,HFE,T1,MU,A333
MU6069,20:50:00,23:39:00,90,HET,T3,SHE,T2,MU,A332
MU6071,21:55:00,03:00:00,90,NNG,T2,CZX,T2,MU,A320
MU6072,07:40:00,11:21:00,70,PVG,T1,YNT,T1,MU,C919
MU6081,16:55:00,20:31:00,90,SZX,T2,HFE,T3,MU,C919
MU6086,17:20:00,19:40:00,70,SZX,T2,TYN,T2,MU,A319
MU6091,13:15:00,14:58:00,90,PEK,T1,NNG,T3,MU,B738
MU6097,09:10:00,14:03:00,50,PKX,T3,CGO,T3,MU,A320
MU6098,15:25:00,19:43:00,60,NTG,T3,SHE,T1,MU,ARJ21
MU6102,15:40:00,18:42:00,70,CTU,T1,URC,T2,MU,A321
MU6104,14:10:00,17:26:00,90,ZUH,T2,HGH,T3,MU,A332
MU6116,17:30:00,20:24:00,60,HAK,T2,PKX,T3,MU,C919
MU6127,16:20:00,20:06:00,50,CTU,T2,URC,T2,MU,A321
MU6129,13:45:00,17:00:00,60,SHA,T1,CTU,T3,MU,A333
MU6130,18:15:00,22:16:00,90,LYA,T3,DLC,T2,MU,B738
MU6134,09:05:00,11:53:00,50,DLC,T3,CZX,T1,MU,A321
MU6135,16:30:00,20:53:00,50,NKG,T3,CZX,T3,MU,B738
MU6143,09:00:00,14:09:00,60,CAN,T3,TYN,T1,MU,C919
MU6148,10:45:00,12:54:00,50,SZX,T3,HUZ,T2,MU,ARJ21
MU6152,16:20:00,20:24:00,50,CAN,T2,HET,T1,MU,ARJ21
MU6154,22:00:00,01:20:00,60,XNN,T2,KHN,T1,MU,C919
MU6155,08:30:00,10:51:00,50,XMN,T1,CZX,T2,MU,A332
MU6157,23:45:00,02:54:00,90,TSN,T2,LXA,T1,MU,C919
MU6159,10:45:00,12:44:00,90,KMG,T3,TSN,T3,MU,A320
MU6166,11:05:00,15:31:00,60,SHA,T2,KMG,T3,MU,B789
MU6180,23:45:00,01:54:00,70,XIY,T2,HFE,T3,MU,C919
MU6190,11:55:00,16:20:00,60,PVG,T2,TYN,T3,MU,A321
MU6191,22:55:00,03:09:00,60,KMG,T3,TSN,T2,MU,A359
MU6197,10:50:00,13:45:00,50,XIY,T3,PVG,T1,MU,C919
MU6211,21:30:00,23:41:00,90,SHA,T1,WUH,T1,MU,A320
MU6214,07:05:00,12:00:00,50,TFU,T2,CZX,T2,MU,ARJ21
MU6226,15:25:00,19:39:00,50,XIY,T3,ZUH,T2,MU,A359
MU6228,11:50:00,14:40:00,70,CZX,T2,WNZ,T2,MU,A320
MU6233,23:25:00,04:35:00,50,PEK,T2,CKG,T2,MU,A319
MU6239,14:00:00,15:52:00,50,CSX,T1,CGO,T3,MU,B738
MU6241,19:30:00,21:49:00,50,HIA,T2,CAN,T2,MU,A333
MU6265,12:45:00,16:43:00,50,XIY,T1,TAO,T2,MU,A333
MU6266,20:15:00,00:50:00,50,SHA,T1,YNT,T1,MU,ARJ21
MU6269,18:45:00,20:51:00,50,KHN,T2,TFU,T2,MU,C919
MU6274,14:05:00,16:53:00,70,CAN,T2,HUZ,T2,MU,A321
MU6281,21:00:00,01:04:00,90,PVG,T1,NTG,T3,MU,C919
MU6286,09:15:00,11:32:00,70,PEK,T3,NTG,T2,MU,ARJ21
MU6288,11:05:00,13:07:00,90,CSX,T3,KWE,T1,MU,A320
MU6295,07:40:00,11:23:00,90,KHN,T3,HIA,T2,MU,A319
MU6297,22:35:00,02:53:00,50,PKX,T1,TNA,T3,MU,A319
MU6303,15:15:00,17:41:00,70,WNZ,T3,HET,T3,MU,A320
MU6310,10:20:00,15:19:00,50,PVG,T2,INC,T3,MU,A320
MU6314,18:05:00,22:28:00,50,SZX,T3,INC,T1,MU,A319
MU6320,20:00:00,23:11:00,60,PKX,T3,HAK,T1,MU,B789
MU6325,13:50:00,16:35:00,60,CAN,T2,YTY,T1,MU,A321
MU6328,23:45:00,02:15:00,70,KMG,T3,HET,T1,MU,A320
MU6335,19:45:00,22:46:00,90,KMG,T1,DLC,T3,MU,A320
MU6339,06:55:00,09:43:00,50,CTU,T2,LYA,T3,MU,B738
MU6341,15:10:00,16:18:00,50,XMN,T1,XIY,T3,MU,C919
MU6349,10:20:00,15:07:00,60,PKX,T3,XIY,T3,MU,A320
MU6354,18:10:00,23:19:00,70,SHA,T1,KHN,T3,MU,ARJ21
MU6357,18:40:00,22:42:00,90,NNG,T2,PKX,T3,MU,C919
MU6360,23:10:00,02:17:00,70,CAN,T1,KWL,T2,MU,A319
MU6361,18:00:00,21:14:00,60,HFE,T1,LYA,T2,MU,C919
MU6362,11:30:00,15:34:00,90,CZX,T1,INC,T3,MU,B738
MU6365,20:50:00,01:24:00,70,KMG,T3,HGH,T2,MU,C919
MU6369,07:40:00,11:50:00,70,CTU,T2,PKX,T2,MU,ARJ21
MU6373,21:00:00,01:08:00,90,HAK,T3,SYX,T3,MU,C919
MU6382,18:25:00,20:14:00,70,WNZ,T2,HIA,T3,MU,A319
MU6391,12:20:00,15:18:00,50,PKX,T1,NTG,T2,MU,ARJ21
MU6392,15:30:00,18:38:00,90,SZX,T2,XNN,T3,MU,C919
MU6396,15:00:00,19:56:00,90,XIY,T3,SHE,T3,MU,B789
MU6409,08:20:00,11:02:00,70,PVG,T1,SHA,T2,MU,A319
MU6413,12:30:00,17:08:00,60,PEK,T3,HET,T1,MU,B738
MU6416,08:20:00,13:27:00,50,SHE,T2,TSN,T1,MU,ARJ21
MU6417,07:50:00,11:52:00,90,XUZ,T3,KWL,T3,MU,A320
MU6420,11:05:00,13:04:00,70,TFU,T1,NKG,T3,MU,B738
MU6436,14:20:00,18:59:00,50,CTU,T2,WNZ,T3,MU,ARJ21
MU6445,21:20:00,01:24:00,70,YNT,T3,KMG,T2,MU,C919
MU6447,23:40:00,03:36:00,90,PEK,T2,TAO,T1,MU,A320
MU6453,18:30:00,22:17:00,50,CTU,T1,NGB,T1,MU,A320
MU6458,21:15:00,01:49:00,90,PKX,T3,NTG,T3,MU,A319
MU6472,08:45:00,12:31:00,60,LHW,T3,TSN,T1,MU,A321
MU6475,15:30:00,18:38:00,90,PEK,T1,KMG,T3,MU,A321
MU6482,23:15:00,04:17:00,50,XIY,T2,KWE,T3,MU,A319
MU6491,09:20:00,14:03:00,90,CAN,T1,KHN,T1,MU,B738
MU6495,11:10:00,13:10:00,50,CGO,T2,WUX,T2,MU,A320
MU6498,16:50:00,20:20:00,70,SZX,T2,YTY,T2,MU,B738
MU6504,21:10:00,23:33:00,70,PVG,T1,TNA,T1,MU,A321
MU6511,20:50:00,23:28:00,70,CAN,T2,URC,T2,MU,ARJ21
MU6512,22:05:00,23:23:00,70,PVG,T3,PEK,T2,MU,B738
MU6516,17:45:00,22:23:00,50,TFU,T2,XMN,T3,MU,C919
MU6517,08:35:00,13:05:00,60,CTU,T1,LXA,T2,MU,A332
MU6519,06:05:00,08:52:00,60,LXA,T2,SHE,T1,MU,C919
MU6520,16:05:00,19:17:00,60,XIY,T3,TFU,T3,MU,A319
MU6529,22:45:00,02:23:00,90,SZX,T1,WUH,T2,MU,A321
MU6530,10:55:00,13:52:00,70,CKG,T3,PEK,T1,MU,A321
MU6534,11:00:00,12:59:00,90,TFU,T2,TAO,T2,MU,A319
MU6535,17:30:00,19:15:00,90,CTU,T3,SHA,T3,MU,C919
MU6541,18:10:00,23:05:00,90,KWE,T1,DLC,T3,MU,A320
MU6542,14:50:00,18:21:00,70,KMG,T2,CKG,T1,MU,A320
MU6548,14:15:00,16:10:00,50,HRB,T3,TSN,T1,MU,B738
MU6551,22:55:00,00:44:00,60,KMG,T3,KWE,T1,MU,C919
MU6553,10:00:00,15:04:00,60,PVG,T1,NNG,T1,MU,B789
MU6562,07:35:00,11:39:00,90,PKX,T1,XUZ,T1,MU,ARJ21
MU6570,13:40:00,18:22:00,50,CTU,T3,PEK,T3,MU,ARJ21
MU6571,22:50:00,02:41:00,70,CTU,T3,HUZ,T1,MU,A321
MU6576,23:05:00,03:37:00,90,TFU,T3,INC,T2,MU,C919
MU6586,13:50:00,18:01:00,60,CAN,T3,TNA,T3,MU,A332
MU6588,07:20:00,11:26:00,50,PVG,T3,HFE,T3,MU,ARJ21
MU6590,17:15:00,21:11:00,50,PKX,T3,NGB,T1,MU,A321
MU6592,07:45:00,11:50:00,70,PEK,T1,CZX,T2,MU,C919
MU6601,11:40:00,16:04:00,50,KMG,T2,LHW,T2,MU,A319
MU6603,07:05:00,10:50:00,70,SHA,T2,CGO,T1,MU,A359
MU6606,16:05:00,18:48:00,90,PKX,T1,SYX,T3,MU,B789
MU6621,11:35:00,13:39:00,70,XIY,T2,INC,T1,MU,B738
MU6622,20:35:00,01:04:00,90,KHN,T1,WUH,T1,MU,A320
MU6627,16:15:00,20:35:00,70,SZX,T1,PKX,T3,MU,A319
MU6632,15:25:00,17:14:00,90,NNG,T3,WUH,T1,MU,B738
MU6636,22:50:00,03:12:00,90,SHA,T2,CSX,T2,MU,A320
MU6639,14:00:00,17:54:00,90,SHA,T1,YTY,T1,MU,A321
MU6640,19:20:00,23:42:00,60,XIY,T3,HFE,T1,MU,ARJ21
MU6641,08:50:00,12:32:00,70,SZX,T2,INC,T1,MU,B789
MU6643,08:20:00,11:13:00,50,SHE,T1,DLC,T3,MU,A319
MU6646,14:30:00,16:40:00,70,TAO,T2,HIA,T3,MU,B738
MU6658,07:20:00,11:45:00,90,PVG,T3,JJN,T2,MU,A320
MU6665,18:05:00,20:03:00,60,SHA,T3,HRB,T2,MU,A320
MU6666,17:20:00,21:58:00,60,XIY,T1,LXA,T2,MU,A332
MU6667,16:50:00,19:18:00,70,SZX,T1,PVG,T3,MU,A320
MU6673,21:10:00,22:47:00,70,KMG,T2,KWE,T2,MU,A320
MU6680,20:10:00,23:51:00,90,PKX,T2,LHW,T2,MU,B789
MU6681,14:20:00,17:29:00,50,HAK,T3,WEH,T3,MU,A332
MU6687,06:15:00,10:08:00,90,KMG,T3,YTY,T3,MU,B738
MU6689,20:30:00,00:25:00,70,TFU,T2,XIY,T2,MU,A332
