flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
MU6054,8:55:00,13:30:00,90,PKX,T2,KHN,T1,MU,A319
MU6062,8:15:00,10:50:00,50,XUZ,T2,HFE,T1,MU,A333
MU6069,20:50:00,23:39:00,90,HET,T3,SHE,T2,MU,A332
MU6071,21:55:00,3:00:00,90,NNG,T2,CZX,T2,MU,A320
MU6072,7:40:00,11:21:00,70,PVG,T1,YNT,T1,MU,C919
MU6081,16:55:00,20:31:00,90,SZX,T2,HFE,T3,MU,C919
MU6086,17:20:00,19:40:00,70,SZX,T2,TYN,T2,MU,A319
MU6091,13:15:00,14:58:00,90,PEK,T1,NNG,T3,MU,B738
MU6097,9:10:00,14:03:00,50,PKX,T3,CGO,T3,MU,A320
MU6098,15:25:00,19:43:00,60,NTG,T3,SHE,T1,MU,ARJ21
MU6102,15:40:00,18:42:00,70,CTU,T1,URC,T2,MU,A321
MU6104,14:10:00,17:26:00,90,ZUH,T2,HGH,T3,MU,A332
MU6116,17:30:00,20:24:00,60,HAK,T2,PKX,T3,MU,C919
MU6127,16:20:00,20:06:00,50,CTU,T2,URC,T2,MU,A321
MU6129,13:45:00,17:00:00,60,SHA,T1,CTU,T3,MU,A333
MU6130,18:15:00,22:16:00,90,LYA,T3,DLC,T2,MU,B738
MU6134,9:05:00,11:53:00,50,DLC,T3,CZX,T1,MU,A321
MU6135,16:30:00,20:53:00,50,NKG,T3,CZX,T3,MU,B738
MU6143,9:00:00,14:09:00,60,CAN,T3,TYN,T1,MU,C919
MU6148,10:45:00,12:54:00,50,SZX,T3,HUZ,T2,MU,ARJ21
MU6152,16:20:00,20:24:00,50,CAN,T2,HET,T1,MU,ARJ21
MU6154,22:00:00,1:20:00,60,XNN,T2,KHN,T1,MU,C919
MU6155,8:30:00,10:51:00,50,XMN,T1,CZX,T2,MU,A332
MU6157,23:45:00,2:54:00,90,TSN,T2,LXA,T1,MU,C919
MU6159,10:45:00,12:44:00,90,KMG,T3,TSN,T3,MU,A320
MU6166,11:05:00,15:31:00,60,SHA,T2,KMG,T3,MU,B789
MU6180,23:45:00,1:54:00,70,XIY,T2,HFE,T3,MU,C919
MU6190,11:55:00,16:20:00,60,PVG,T2,TYN,T3,MU,A321
MU6191,22:55:00,3:09:00,60,KMG,T3,TSN,T2,MU,A359
MU6197,10:50:00,13:45:00,50,XIY,T3,PVG,T1,MU,C919
MU6211,21:30:00,23:41:00,90,SHA,T1,WUH,T1,MU,A320
MU6214,7:05:00,12:00:00,50,TFU,T2,CZX,T2,MU,ARJ21
MU6226,15:25:00,19:39:00,50,XIY,T3,ZUH,T2,MU,A359
MU6228,11:50:00,14:40:00,70,CZX,T2,WNZ,T2,MU,A320
MU6233,23:25:00,4:35:00,50,PEK,T2,CKG,T2,MU,A319
MU6239,14:00:00,15:52:00,50,CSX,T1,CGO,T3,MU,B738
MU6241,19:30:00,21:49:00,50,HIA,T2,CAN,T2,MU,A333
MU6265,12:45:00,16:43:00,50,XIY,T1,TAO,T2,MU,A333
MU6266,20:15:00,0:50:00,50,SHA,T1,YNT,T1,MU,ARJ21
MU6269,18:45:00,20:51:00,50,KHN,T2,TFU,T2,MU,C919
MU6274,14:05:00,16:53:00,70,CAN,T2,HUZ,T2,MU,A321
MU6281,21:00:00,1:04:00,90,PVG,T1,NTG,T3,MU,C919
MU6286,9:15:00,11:32:00,70,PEK,T3,NTG,T2,MU,ARJ21
MU6288,11:05:00,13:07:00,90,CSX,T3,KWE,T1,MU,A320
MU6295,7:40:00,11:23:00,90,KHN,T3,HIA,T2,MU,A319
MU6297,22:35:00,2:53:00,50,PKX,T1,TNA,T3,MU,A319
MU6303,15:15:00,17:41:00,70,WNZ,T3,HET,T3,MU,A320
MU6310,10:20:00,15:19:00,50,PVG,T2,INC,T3,MU,A320
MU6314,18:05:00,22:28:00,50,SZX,T3,INC,T1,MU,A319
MU6320,20:00:00,23:11:00,60,PKX,T3,HAK,T1,MU,B789
MU6325,13:50:00,16:35:00,60,CAN,T2,YTY,T1,MU,A321
MU6328,23:45:00,2:15:00,70,KMG,T3,HET,T1,MU,A320
MU6335,19:45:00,22:46:00,90,KMG,T1,DLC,T3,MU,A320
MU6339,6:55:00,9:43:00,50,CTU,T2,LYA,T3,MU,B738
MU6341,15:10:00,16:18:00,50,XMN,T1,XIY,T3,MU,C919
MU6349,10:20:00,15:07:00,60,PKX,T3,XIY,T3,MU,A320
MU6354,18:10:00,23:19:00,70,SHA,T1,KHN,T3,MU,ARJ21
MU6357,18:40:00,22:42:00,90,NNG,T2,PKX,T3,MU,C919
MU6360,23:10:00,2:17:00,70,CAN,T1,KWL,T2,MU,A319
MU6361,18:00:00,21:14:00,60,HFE,T1,LYA,T2,MU,C919
MU6362,11:30:00,15:34:00,90,CZX,T1,INC,T3,MU,B738
MU6365,20:50:00,1:24:00,70,KMG,T3,HGH,T2,MU,C919
MU6369,7:40:00,11:50:00,70,CTU,T2,PKX,T2,MU,ARJ21
MU6373,21:00:00,1:08:00,90,HAK,T3,SYX,T3,MU,C919
MU6382,18:25:00,20:14:00,70,WNZ,T2,HIA,T3,MU,A319
MU6391,12:20:00,15:18:00,50,PKX,T1,NTG,T2,MU,ARJ21
MU6392,15:30:00,18:38:00,90,SZX,T2,XNN,T3,MU,C919
MU6396,15:00:00,19:56:00,90,XIY,T3,SHE,T3,MU,B789
MU6409,8:20:00,11:02:00,70,PVG,T1,SHA,T2,MU,A319
MU6413,12:30:00,17:08:00,60,PEK,T3,HET,T1,MU,B738
MU6416,8:20:00,13:27:00,50,SHE,T2,TSN,T1,MU,ARJ21
MU6417,7:50:00,11:52:00,90,XUZ,T3,KWL,T3,MU,A320
MU6420,11:05:00,13:04:00,70,TFU,T1,NKG,T3,MU,B738
MU6436,14:20:00,18:59:00,50,CTU,T2,WNZ,T3,MU,ARJ21
MU6445,21:20:00,1:24:00,70,YNT,T3,KMG,T2,MU,C919
MU6447,23:40:00,3:36:00,90,PEK,T2,TAO,T1,MU,A320
MU6453,18:30:00,22:17:00,50,CTU,T1,NGB,T1,MU,A320
MU6458,21:15:00,1:49:00,90,PKX,T3,NTG,T3,MU,A319
MU6472,8:45:00,12:31:00,60,LHW,T3,TSN,T1,MU,A321
MU6475,15:30:00,18:38:00,90,PEK,T1,KMG,T3,MU,A321
MU6482,23:15:00,4:17:00,50,XIY,T2,KWE,T3,MU,A319
MU6491,9:20:00,14:03:00,90,CAN,T1,KHN,T1,MU,B738
MU6495,11:10:00,13:10:00,50,CGO,T2,WUX,T2,MU,A320
MU6498,16:50:00,20:20:00,70,SZX,T2,YTY,T2,MU,B738
MU6504,21:10:00,23:33:00,70,PVG,T1,TNA,T1,MU,A321
MU6511,20:50:00,23:28:00,70,CAN,T2,URC,T2,MU,ARJ21
MU6512,22:05:00,23:23:00,70,PVG,T3,PEK,T2,MU,B738
MU6516,17:45:00,22:23:00,50,TFU,T2,XMN,T3,MU,C919
MU6517,8:35:00,13:05:00,60,CTU,T1,LXA,T2,MU,A332
MU6519,6:05:00,8:52:00,60,LXA,T2,SHE,T1,MU,C919
MU6520,16:05:00,19:17:00,60,XIY,T3,TFU,T3,MU,A319
MU6529,22:45:00,2:23:00,90,SZX,T1,WUH,T2,MU,A321
MU6530,10:55:00,13:52:00,70,CKG,T3,PEK,T1,MU,A321
MU6534,11:00:00,12:59:00,90,TFU,T2,TAO,T2,MU,A319
MU6535,17:30:00,19:15:00,90,CTU,T3,SHA,T3,MU,C919
MU6541,18:10:00,23:05:00,90,KWE,T1,DLC,T3,MU,A320
MU6542,14:50:00,18:21:00,70,KMG,T2,CKG,T1,MU,A320
MU6548,14:15:00,16:10:00,50,HRB,T3,TSN,T1,MU,B738
MU6551,22:55:00,0:44:00,60,KMG,T3,KWE,T1,MU,C919
MU6553,10:00:00,15:04:00,60,PVG,T1,NNG,T1,MU,B789
MU6562,7:35:00,11:39:00,90,PKX,T1,XUZ,T1,MU,ARJ21
MU6570,13:40:00,18:22:00,50,CTU,T3,PEK,T3,MU,ARJ21
MU6571,22:50:00,2:41:00,70,CTU,T3,HUZ,T1,MU,A321
MU6576,23:05:00,3:37:00,90,TFU,T3,INC,T2,MU,C919
MU6586,13:50:00,18:01:00,60,CAN,T3,TNA,T3,MU,A332
MU6588,7:20:00,11:26:00,50,PVG,T3,HFE,T3,MU,ARJ21
MU6590,17:15:00,21:11:00,50,PKX,T3,NGB,T1,MU,A321
MU6592,7:45:00,11:50:00,70,PEK,T1,CZX,T2,MU,C919
MU6601,11:40:00,16:04:00,50,KMG,T2,LHW,T2,MU,A319
MU6603,7:05:00,10:50:00,70,SHA,T2,CGO,T1,MU,A359
MU6606,16:05:00,18:48:00,90,PKX,T1,SYX,T3,MU,B789
MU6621,11:35:00,13:39:00,70,XIY,T2,INC,T1,MU,B738
MU6622,20:35:00,1:04:00,90,KHN,T1,WUH,T1,MU,A320
MU6627,16:15:00,20:35:00,70,SZX,T1,PKX,T3,MU,A319
MU6632,15:25:00,17:14:00,90,NNG,T3,WUH,T1,MU,B738
MU6636,22:50:00,3:12:00,90,SHA,T2,CSX,T2,MU,A320
MU6639,14:00:00,17:54:00,90,SHA,T1,YTY,T1,MU,A321
MU6640,19:20:00,23:42:00,60,XIY,T3,HFE,T1,MU,ARJ21
MU6641,8:50:00,12:32:00,70,SZX,T2,INC,T1,MU,B789
MU6643,8:20:00,11:13:00,50,SHE,T1,DLC,T3,MU,A319
MU6646,14:30:00,16:40:00,70,TAO,T2,HIA,T3,MU,B738
MU6658,7:20:00,11:45:00,90,PVG,T3,JJN,T2,MU,A320
MU6665,18:05:00,20:03:00,60,SHA,T3,HRB,T2,MU,A320
MU6666,17:20:00,21:58:00,60,XIY,T1,LXA,T2,MU,A332
MU6667,16:50:00,19:18:00,70,SZX,T1,PVG,T3,MU,A320
MU6673,21:10:00,22:47:00,70,KMG,T2,KWE,T2,MU,A320
MU6680,20:10:00,23:51:00,90,PKX,T2,LHW,T2,MU,B789
MU6681,14:20:00,17:29:00,50,HAK,T3,WEH,T3,MU,A332
MU6687,6:15:00,10:08:00,90,KMG,T3,YTY,T3,MU,B738
MU6689,20:30:00,0:25:00,70,TFU,T2,XIY,T2,MU,A332
MU6691,13:45:00,16:24:00,50,SYX,T1,YTY,T3,MU,ARJ21
MU6700,18:35:00,23:30:00,50,KHN,T1,CTU,T2,MU,A333
MU6709,16:15:00,20:34:00,50,PVG,T3,YTY,T1,MU,A359
MU6711,16:30:00,18:10:00,50,KWE,T3,SHE,T2,MU,A321
MU6730,16:45:00,19:15:00,90,CAN,T2,WEH,T2,MU,ARJ21
MU6738,20:55:00,22:59:00,60,TFU,T2,HGH,T1,MU,A321
MU6740,6:10:00,10:06:00,90,CAN,T3,KHN,T2,MU,B738
MU6745,23:25:00,2:13:00,60,SHA,T3,CGO,T1,MU,A319
MU6756,15:10:00,16:54:00,50,CTU,T2,CGO,T1,MU,ARJ21
MU6759,12:55:00,15:18:00,70,HRB,T1,KWE,T2,MU,A319
MU6760,19:40:00,23:47:00,60,PEK,T3,WUH,T2,MU,B789
MU6761,22:30:00,0:49:00,90,CAN,T1,SHA,T3,MU,C919
MU6765,17:20:00,21:48:00,90,HFE,T2,CAN,T3,MU,A359
MU6768,10:05:00,11:23:00,90,CTU,T2,CAN,T1,MU,ARJ21
MU6785,17:40:00,19:50:00,90,PEK,T1,CKG,T3,MU,A321
MU6786,17:00:00,18:42:00,90,WUX,T3,ZUH,T1,MU,A319
MU6787,7:55:00,9:41:00,70,CAN,T3,LXA,T2,MU,A319
MU6790,22:30:00,1:57:00,50,CTU,T3,XNN,T2,MU,A319
MU6791,15:45:00,19:43:00,90,CAN,T3,HFE,T1,MU,A321
MU6792,6:00:00,9:49:00,70,SHA,T3,HET,T2,MU,C919
MU6799,22:00:00,1:01:00,90,CAN,T2,XNN,T1,MU,A332
MU6801,7:20:00,11:44:00,90,DLC,T2,TFU,T2,MU,A319
MU6802,13:05:00,16:31:00,90,CTU,T3,KMG,T1,MU,A321
MU6811,22:10:00,0:39:00,60,PVG,T2,NGB,T3,MU,A321
MU6817,13:30:00,17:12:00,90,SZX,T2,LHW,T2,MU,A320
MU6820,20:55:00,0:48:00,60,PEK,T1,KWL,T3,MU,C919
MU6821,22:45:00,0:42:00,60,INC,T2,SHA,T3,MU,C919
MU6836,18:20:00,22:55:00,50,CAN,T1,SHA,T1,MU,B789
MU6851,18:45:00,20:55:00,70,CTU,T3,URC,T1,MU,C919
MU6852,19:05:00,23:45:00,50,CKG,T3,HAK,T2,MU,A319
MU6855,8:15:00,12:53:00,70,XUZ,T3,NNG,T1,MU,A321
MU6857,7:30:00,10:18:00,50,KMG,T1,WUX,T3,MU,A320
MU6860,13:05:00,16:01:00,70,XNN,T1,CTU,T2,MU,C919
MU6861,15:55:00,19:46:00,70,CGO,T1,SZX,T2,MU,C919
MU6876,13:50:00,16:36:00,50,XIY,T3,KHN,T1,MU,B738
MU6878,14:55:00,16:22:00,70,TFU,T3,TYN,T3,MU,C919
MU6892,22:50:00,3:52:00,60,KMG,T2,PVG,T2,MU,ARJ21
MU6896,12:15:00,14:09:00,50,PKX,T3,FOC,T3,MU,A332
MU6898,13:45:00,15:55:00,90,HFE,T1,SYX,T3,MU,A321
MU6911,23:15:00,1:45:00,90,DLC,T1,KWE,T3,MU,A333
MU6915,23:55:00,3:56:00,50,TFU,T1,XIY,T2,MU,A333
MU6916,23:20:00,0:33:00,90,CGO,T2,CZX,T1,MU,ARJ21
MU6921,8:15:00,12:36:00,90,TFU,T1,XIY,T2,MU,A319
MU6927,14:05:00,18:24:00,70,SHA,T1,WUX,T3,MU,C919
MU6930,8:25:00,10:26:00,50,SHA,T2,CAN,T2,MU,B789
MU6931,7:30:00,10:55:00,90,CTU,T1,DLC,T1,MU,ARJ21
MU6940,6:50:00,11:14:00,60,SHE,T1,CKG,T2,MU,ARJ21
MU6943,13:50:00,16:04:00,60,PVG,T3,KHN,T3,MU,A319
MU6946,23:55:00,2:54:00,90,XIY,T1,HGH,T1,MU,B789
MU6966,9:55:00,13:06:00,60,TFU,T3,NTG,T3,MU,ARJ21
MU6975,22:55:00,2:05:00,90,TFU,T1,XMN,T2,MU,C919
MU6979,10:20:00,12:59:00,50,TFU,T3,KWL,T3,MU,A319
MU6985,11:00:00,12:50:00,50,CSX,T1,WUX,T3,MU,A319
MU6986,18:10:00,20:20:00,60,PEK,T2,CTU,T1,MU,C919
MU6994,21:00:00,0:35:00,60,HET,T3,NGB,T2,MU,A321
MU7011,18:05:00,22:30:00,70,XIY,T3,JJN,T3,MU,ARJ21
MU7013,19:20:00,23:43:00,90,SHE,T2,HFE,T2,MU,A333
MU7018,19:05:00,22:59:00,90,TFU,T2,HUZ,T2,MU,B738
MU7019,21:30:00,2:25:00,50,XIY,T3,HFE,T3,MU,A321
MU7035,10:35:00,14:07:00,50,PVG,T2,TSN,T2,MU,A320
MU7054,21:55:00,1:09:00,50,KMG,T2,HET,T1,MU,B738
MU7055,10:50:00,15:01:00,90,CSX,T1,PKX,T1,MU,A319
MU7062,14:40:00,19:04:00,50,SHA,T2,INC,T3,MU,B738
MU7067,16:30:00,20:05:00,50,PKX,T2,INC,T2,MU,C919
MU7068,13:40:00,18:14:00,70,KMG,T1,WNZ,T3,MU,C919
MU7074,23:40:00,4:18:00,60,KMG,T2,NGB,T1,MU,A319
MU7075,6:10:00,9:22:00,60,HIA,T3,URC,T1,MU,A332
MU7077,22:35:00,1:22:00,90,KMG,T2,LHW,T2,MU,A333
MU7082,8:15:00,10:25:00,70,XIY,T1,WUX,T3,MU,A320
MU7091,12:05:00,14:05:00,60,PKX,T3,INC,T2,MU,A320
MU7095,23:50:00,2:26:00,60,SZX,T3,HUZ,T2,MU,B738
MU7101,16:20:00,18:23:00,90,KMG,T3,HUZ,T1,MU,A320
MU7109,8:00:00,11:54:00,70,SHA,T3,WNZ,T1,MU,A320
MU7110,16:10:00,18:31:00,50,FOC,T1,CKG,T2,MU,A319
MU7112,11:05:00,13:41:00,60,XIY,T3,HUZ,T3,MU,C919
MU7113,15:45:00,20:50:00,60,HET,T1,NNG,T1,MU,A321
MU7115,22:50:00,0:28:00,50,CZX,T1,CAN,T2,MU,A359
MU7116,22:55:00,3:34:00,90,SHE,T3,CAN,T2,MU,ARJ21
MU7117,17:00:00,19:28:00,50,SHE,T2,CGO,T1,MU,A320
MU7123,18:20:00,20:50:00,90,KMG,T3,FOC,T2,MU,A321
MU7124,11:40:00,13:45:00,60,SZX,T2,WUX,T2,MU,A319
MU7125,18:00:00,21:55:00,50,PEK,T1,SZX,T3,MU,A319
MU7140,17:30:00,20:44:00,70,KMG,T3,NNG,T3,MU,A320
MU7157,20:20:00,1:25:00,70,SYX,T1,YTY,T3,MU,A320
MU7163,13:15:00,15:36:00,90,SHE,T3,URC,T1,MU,A321
MU7168,12:35:00,15:50:00,70,PKX,T2,INC,T2,MU,A333
MU7170,6:50:00,8:33:00,90,XIY,T1,PVG,T2,MU,C919
MU7176,19:00:00,21:13:00,60,XIY,T3,JJN,T3,MU,A321
MU7177,14:00:00,16:26:00,60,LYA,T2,KMG,T1,MU,A319
MU7187,13:25:00,15:19:00,60,PKX,T2,NNG,T1,MU,A321
MU7190,11:15:00,16:14:00,50,KMG,T3,TYN,T2,MU,B738
MU7197,8:15:00,9:31:00,60,CTU,T2,CKG,T1,MU,A321
MU7201,8:00:00,10:36:00,60,KMG,T1,XIY,T2,MU,B738
MU7203,11:45:00,15:37:00,50,TFU,T2,FOC,T1,MU,B738
MU7204,12:25:00,15:01:00,70,KWL,T3,NGB,T1,MU,ARJ21
MU7205,21:10:00,0:09:00,70,SHA,T3,KWE,T3,MU,C919
MU7209,23:20:00,2:50:00,70,PVG,T3,WUX,T1,MU,A321
MU7213,16:15:00,20:14:00,90,XIY,T3,CAN,T1,MU,A320
MU7218,19:15:00,23:52:00,60,XUZ,T2,YTY,T3,MU,C919
MU7219,18:40:00,22:34:00,70,CAN,T3,FOC,T2,MU,A333
MU7223,19:00:00,20:05:00,50,SZX,T2,SYX,T3,MU,A319
MU7224,8:10:00,10:31:00,60,FOC,T2,YTY,T2,MU,B738
MU7228,20:35:00,21:50:00,50,KMG,T2,KWL,T1,MU,C919
MU7252,11:20:00,14:14:00,90,PEK,T1,TYN,T2,MU,B738
MU7253,20:35:00,1:03:00,90,XUZ,T3,CGO,T3,MU,A320
MU7255,10:15:00,12:20:00,70,XIY,T1,CSX,T2,MU,A359
MU7256,15:05:00,19:42:00,70,PVG,T1,JJN,T1,MU,C919
MU7263,19:20:00,23:01:00,90,LHW,T1,CKG,T2,MU,A320
MU7268,14:50:00,16:26:00,50,HRB,T3,HIA,T1,MU,A320
MU7274,23:10:00,1:46:00,60,PKX,T1,CGO,T2,MU,B738
MU7277,15:10:00,19:06:00,50,XIY,T1,HFE,T1,MU,A332
MU7282,22:05:00,2:37:00,50,XIY,T2,SHA,T3,MU,B738
MU7289,23:50:00,3:20:00,60,ZUH,T1,PEK,T3,MU,C919
MU7290,12:55:00,17:49:00,70,JJN,T1,CZX,T3,MU,A319
MU7293,14:05:00,15:46:00,70,XMN,T2,INC,T1,MU,C919
MU7299,10:50:00,13:59:00,90,HUZ,T2,XMN,T2,MU,C919
MU7303,14:20:00,16:18:00,70,KMG,T1,CSX,T2,MU,B789
MU7311,8:00:00,10:31:00,90,CZX,T3,TSN,T2,MU,A359
MU7317,9:55:00,13:25:00,50,KHN,T2,PEK,T1,MU,B738
MU7319,6:55:00,9:06:00,50,CAN,T2,LYA,T3,MU,A321
MU7322,6:00:00,9:12:00,50,PKX,T3,NNG,T3,MU,A359
MU7324,12:30:00,17:31:00,90,CAN,T1,HET,T3,MU,A320
MU7330,6:45:00,8:35:00,70,XIY,T2,HRB,T1,MU,A319
MU7339,14:25:00,19:15:00,90,KMG,T3,WNZ,T2,MU,B789
MU7351,10:25:00,15:03:00,90,PEK,T2,XIY,T3,MU,A321
MU7361,15:10:00,17:31:00,70,KMG,T1,TYN,T3,MU,A319
MU7370,18:20:00,20:52:00,60,KMG,T2,INC,T1,MU,A319
MU7375,22:55:00,3:50:00,90,PKX,T3,CTU,T1,MU,ARJ21
MU7377,18:05:00,20:39:00,70,HUZ,T3,JJN,T2,MU,A321
MU7382,7:35:00,10:07:00,70,SHA,T3,CGO,T1,MU,A320
MU7388,22:25:00,0:10:00,70,HIA,T1,SHA,T2,MU,ARJ21
MU7389,17:05:00,19:36:00,90,PVG,T3,TFU,T2,MU,A321
MU7394,7:25:00,11:39:00,70,XIY,T2,HGH,T1,MU,A333
MU7398,13:05:00,16:24:00,70,CTU,T3,URC,T2,MU,B738
MU7401,17:10:00,19:21:00,70,YNT,T2,WUX,T3,MU,A319
MU7402,20:00:00,23:16:00,60,SHE,T3,PVG,T2,MU,C919
MU7403,18:00:00,19:49:00,70,NTG,T2,NGB,T2,MU,A320
MU7407,18:20:00,20:12:00,50,INC,T2,NNG,T3,MU,ARJ21
MU7408,11:10:00,13:53:00,60,PEK,T1,SZX,T2,MU,A320
MU7414,14:35:00,16:09:00,50,CKG,T3,CSX,T2,MU,A321
MU7419,7:10:00,10:06:00,50,XIY,T3,SYX,T1,MU,A333
MU7420,6:10:00,8:15:00,70,XIY,T3,CTU,T2,MU,A320
MU7422,19:25:00,22:39:00,70,SZX,T2,TNA,T2,MU,A332
MU7428,18:45:00,23:35:00,90,PEK,T2,HET,T2,MU,C919
MU7429,17:25:00,21:59:00,60,WEH,T1,HET,T1,MU,B738
MU7432,6:35:00,9:43:00,70,SZX,T2,TYN,T1,MU,A320
MU7433,12:00:00,13:40:00,90,SZX,T1,HET,T1,MU,A319
MU7436,8:30:00,11:25:00,60,SHA,T2,HAK,T1,MU,A320
MU7450,21:30:00,0:03:00,90,SHA,T3,WUX,T2,MU,ARJ21
MU7451,9:05:00,12:35:00,90,KMG,T1,INC,T2,MU,B789
MU7454,7:35:00,10:45:00,60,SHA,T2,TYN,T1,MU,A320
MU7458,18:00:00,21:39:00,50,TFU,T2,INC,T3,MU,A319
MU7460,13:05:00,17:16:00,50,KMG,T3,NGB,T3,MU,A319
MU7470,13:10:00,17:38:00,70,SZX,T3,HRB,T2,MU,B738
MU7473,14:30:00,18:29:00,70,PVG,T3,TNA,T1,MU,A319
MU7477,12:30:00,15:10:00,90,NNG,T1,PKX,T2,MU,A359
MU7479,6:30:00,8:21:00,90,URC,T3,YNT,T1,MU,A332
MU7481,20:40:00,1:40:00,90,PVG,T3,CSX,T3,MU,C919
MU7483,20:20:00,23:04:00,60,SHA,T2,TSN,T3,MU,C919
MU7505,10:55:00,14:05:00,50,KMG,T2,NKG,T3,MU,A321
MU7506,7:20:00,10:29:00,60,CTU,T3,ZUH,T1,MU,A321
MU7508,17:40:00,20:59:00,90,KMG,T1,TNA,T3,MU,A321
MU7514,18:55:00,21:56:00,90,XIY,T3,INC,T3,MU,B738
MU7518,6:00:00,10:47:00,60,PEK,T2,CSX,T3,MU,ARJ21
MU7523,7:45:00,9:38:00,50,KMG,T1,WUX,T3,MU,B738
MU7528,7:15:00,8:47:00,90,TFU,T1,TNA,T3,MU,A359
MU7529,20:30:00,0:31:00,60,PKX,T3,SYX,T1,MU,A321
MU7532,14:00:00,15:48:00,60,CAN,T2,SZX,T3,MU,A333
MU7536,7:30:00,11:18:00,50,XIY,T1,HAK,T1,MU,B738
MU7539,8:00:00,12:31:00,90,WUH,T1,KWL,T3,MU,A359
MU7541,22:40:00,2:02:00,50,KMG,T1,XIY,T1,MU,B738
MU7545,10:55:00,15:10:00,60,TFU,T3,HFE,T1,MU,B789
MU7556,22:20:00,1:59:00,90,PEK,T3,NKG,T2,MU,A321
MU7566,21:30:00,23:36:00,90,XIY,T1,HUZ,T3,MU,A321
MU7569,9:20:00,13:53:00,90,PEK,T1,CGO,T2,MU,A319
MU7572,18:25:00,22:06:00,60,KWE,T1,YTY,T1,MU,A333
MU7573,10:15:00,14:55:00,70,HIA,T2,TYN,T1,MU,ARJ21
MU7583,7:10:00,12:18:00,70,PVG,T3,HAK,T2,MU,ARJ21
MU7595,6:55:00,9:00:00,50,KMG,T2,KHN,T2,MU,ARJ21
MU7605,22:50:00,3:01:00,50,SZX,T2,JJN,T3,MU,B738
MU7606,14:40:00,17:55:00,60,XIY,T1,YTY,T3,MU,ARJ21
MU7609,13:10:00,17:41:00,70,PVG,T2,FOC,T1,MU,B738
MU7619,17:05:00,19:11:00,60,TFU,T3,INC,T2,MU,A321
MU7622,23:00:00,1:46:00,60,PEK,T1,CTU,T1,MU,A333
MU7642,14:30:00,17:16:00,50,CAN,T1,HUZ,T1,MU,B738
MU7651,14:25:00,17:48:00,90,CAN,T1,XMN,T2,MU,A319
MU7657,22:45:00,3:30:00,50,KWL,T2,INC,T3,MU,C919
MU7673,7:10:00,11:57:00,50,CKG,T3,DLC,T3,MU,A320
MU7674,20:40:00,1:18:00,60,SHA,T3,KWL,T3,MU,B738
MU7678,10:00:00,13:15:00,50,CTU,T2,WUX,T2,MU,ARJ21
MU7679,13:35:00,17:06:00,50,CTU,T1,ZUH,T2,MU,B738
MU7683,9:25:00,14:16:00,70,PKX,T2,HGH,T2,MU,A320
MU7691,21:00:00,1:46:00,60,XIY,T1,YNT,T2,MU,C919
MU7696,21:45:00,1:30:00,70,SHA,T2,XNN,T2,MU,A359
MU7701,18:10:00,21:36:00,50,PEK,T3,WNZ,T2,MU,C919
MU7713,22:00:00,0:34:00,60,KMG,T3,JJN,T2,MU,B738
MU7714,9:35:00,11:56:00,70,CTU,T2,TNA,T1,MU,A319
MU7720,10:05:00,14:40:00,50,TFU,T3,HFE,T2,MU,A333
MU7730,13:05:00,14:49:00,90,CAN,T2,NKG,T1,MU,B738
MU7732,16:45:00,19:06:00,50,NNG,T1,HET,T3,MU,A319
MU7758,8:45:00,11:47:00,50,PVG,T3,TYN,T3,MU,ARJ21
MU7761,9:40:00,13:19:00,90,KMG,T1,TAO,T3,MU,ARJ21
MU7772,14:00:00,16:48:00,50,CTU,T1,PVG,T1,MU,ARJ21
MU7773,18:15:00,22:27:00,90,FOC,T3,KWL,T1,MU,C919
MU7777,15:55:00,19:57:00,50,HET,T2,TSN,T1,MU,A320
MU7781,20:25:00,1:33:00,90,SZX,T1,TAO,T3,MU,B738
MU7788,8:20:00,10:13:00,90,SZX,T2,WUH,T1,MU,A321
MU7791,14:45:00,18:15:00,70,SHA,T2,YTY,T3,MU,ARJ21
MU7792,21:00:00,0:05:00,50,TFU,T1,SYX,T3,MU,ARJ21
MU7801,6:55:00,9:11:00,60,PEK,T2,LHW,T2,MU,A319
MU7803,21:50:00,23:48:00,60,PEK,T1,SHE,T3,MU,A320
MU7812,22:50:00,1:59:00,90,CAN,T2,HIA,T3,MU,C919
MU7815,18:30:00,19:59:00,60,PVG,T1,PEK,T1,MU,A321
MU7822,15:40:00,18:57:00,60,SZX,T2,NNG,T3,MU,A321
MU7824,22:20:00,1:56:00,60,NGB,T2,XNN,T2,MU,A320
MU7827,19:05:00,20:58:00,60,CTU,T1,HIA,T3,MU,A320
MU7829,17:05:00,20:33:00,50,NTG,T2,WUH,T3,MU,ARJ21
MU7832,18:15:00,22:17:00,60,XIY,T2,TNA,T1,MU,A320
MU7837,11:10:00,13:33:00,50,SZX,T3,KWL,T1,MU,A319
MU7843,22:55:00,3:35:00,70,TFU,T1,SYX,T1,MU,C919
MU7848,9:15:00,13:44:00,60,CTU,T3,NTG,T3,MU,ARJ21
MU7853,7:35:00,12:34:00,70,CTU,T1,SZX,T3,MU,C919
MU7860,9:10:00,11:06:00,70,CZX,T3,TSN,T3,MU,A320
