flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
CA2527,14:40:00,18:50:00,50.0,TFU,T2,AKU,T1,CA,A320
CA2528,19:40:00,23:30:00,50.0,AKU,T1,TFU,T2,CA,A333
CA2529,15:40:00,19:20:00,50.0,TFU,T2,URC,T1,CA,B738
CA2531,14:20:00,16:55:00,50.0,TFU,T2,LXA,T3,CA,A320
CA2532,17:45:00,20:10:00,50.0,LXA,T3,TFU,T2,CA,ARJ21
CA2533,07:35:00,09:40:00,50.0,TFU,T2,LZY,T1,CA,ARJ21
CA2534,10:30:00,12:30:00,50.0,LZY,T1,TFU,T2,CA,A321
CA2535,11:10:00,13:30:00,50.0,AHJ,T1,LXA,T3,CA,B737
CA2536,13:50:00,14:55:00,50.0,AHJ,T1,TFU,T2,CA,ARJ21
CA2537,07:20:00,09:50:00,50.0,TFU,T2,LXA,T3,CA,A321
CA2538,10:50:00,13:10:00,50.0,LXA,T3,TFU,T2,CA,B738
CA2539,06:35:00,08:50:00,50.0,TFU,T2,LZY,T1,CA,A321
CA2540,11:40:00,13:30:00,50.0,LZY,T1,TFU,T2,CA,A320
CA2541,21:30:00,23:10:00,50.0,TFU,T2,KMG,T1,CA,B737
CA2542,09:05:00,10:30:00,50.0,KMG,T1,TFU,T2,CA,B738
CA2545,13:50:00,15:20:00,50.0,TFU,T2,KMG,T1,CA,A319
CA2546,16:25:00,17:45:00,50.0,KMG,T1,TFU,T2,CA,A320
CA2549,08:30:00,10:20:00,50.0,TFU,T2,LUM,T1,CA,A321
CA2550,11:05:00,12:45:00,50.0,LUM,T1,TFU,T2,CA,A319
CA2551,07:25:00,08:55:00,50.0,TFU,T2,DLU,T1,CA,B738
CA2552,11:05:00,12:40:00,50.0,DLU,T1,TFU,T2,CA,A319
CA2555,13:35:00,15:05:00,50.0,TFU,T2,DLU,T1,CA,B738
CA2556,16:25:00,17:50:00,50.0,DLU,T1,TFU,T2,CA,A320
CA2557,15:55:00,17:50:00,50.0,TFU,T2,JHG,T1,CA,B738
CA2558,18:40:00,20:35:00,50.0,JHG,T1,TFU,T2,CA,B737
CA2559,15:35:00,16:50:00,50.0,TFU,T2,KWE,T3,CA,ARJ21
CA2560,17:55:00,19:00:00,50.0,KWE,T3,TFU,T2,CA,A319
CA2561,07:25:00,08:40:00,50.0,TFU,T2,DCY,T1,CA,A320
CA2562,09:30:00,10:40:00,50.0,DCY,T1,TFU,T2,CA,A320
CA2563,07:50:00,09:00:00,50.0,TFU,T2,XIC,T1,CA,ARJ21
CA2564,09:50:00,10:50:00,50.0,XIC,T1,TFU,T2,CA,B738
CA2567,13:40:00,15:00:00,50.0,TFU,T2,LJG,T1,CA,B737
CA2568,15:50:00,17:20:00,50.0,LJG,T1,TFU,T2,CA,A321
CA2569,18:50:00,20:20:00,50.0,TFU,T2,LJG,T1,CA,A320
CA2581,17:35:00,19:25:00,50.0,TFU,T2,LHW,T3,CA,B737
CA2582,20:25:00,22:20:00,50.0,LHW,T3,TFU,T2,CA,B738
CA2593,07:40:00,09:15:00,50.0,TFU,T2,XNN,T3,CA,B737
CA2594,10:10:00,11:50:00,50.0,XNN,T3,TFU,T2,CA,B738
CA2595,10:45:00,12:40:00,50.0,TFU,T2,INC,T1,CA,A319
CA2596,13:30:00,15:45:00,50.0,INC,T1,TFU,T2,CA,B738
CA2599,18:25:00,19:55:00,50.0,TFU,T2,XNN,T3,CA,A319
CA2600,20:45:00,22:25:00,50.0,XNN,T3,TFU,T2,CA,B737
CA2601,09:00:00,11:35:00,50.0,TFU,T2,NTG,T1,CA,B737
CA2602,12:25:00,15:20:00,50.0,NTG,T1,TFU,T2,CA,B738
CA2603,17:45:00,20:30:00,50.0,TFU,T2,NTG,T1,CA,A320
CA2605,16:30:00,19:10:00,50.0,TFU,T2,LYG,T1,CA,A321
CA2609,08:15:00,10:55:00,50.0,TFU,T2,YNT,T2,CA,B737
CA2610,12:00:00,14:55:00,50.0,YNT,T2,TFU,T2,CA,A321
CA2611,16:15:00,18:55:00,50.0,TFU,T2,TAO,T1,CA,A319
CA2612,20:05:00,23:15:00,50.0,TAO,T1,TFU,T2,CA,A333
CA2615,17:15:00,19:20:00,50.0,TFU,T2,KHN,T2,CA,B738
CA2616,20:15:00,22:45:00,50.0,KHN,T2,TFU,T2,CA,A320
CA2617,20:25:00,22:55:00,50.0,TFU,T2,NKG,T1,CA,A320
CA2618,09:10:00,11:50:00,50.0,NKG,T1,TFU,T2,CA,A321
CA2619,11:35:00,13:10:00,50.0,WUH,T3,JUZ,T1,CA,B738
CA2620,16:55:00,19:15:00,50.0,WUH,T3,TFU,T2,CA,A320
CA2621,11:35:00,14:15:00,50.0,TFU,T2,YNT,T2,CA,A320
CA2622,15:05:00,18:15:00,50.0,YNT,T2,TFU,T2,CA,A333
CA2627,07:35:00,10:00:00,50.0,TFU,T2,CZX,T1,CA,ARJ21
CA2628,11:00:00,13:45:00,50.0,CZX,T1,TFU,T2,CA,A321
CA2629,09:30:00,11:30:00,50.0,TFU,T2,HFE,T1,CA,A319
CA2630,12:20:00,15:00:00,50.0,HFE,T1,TFU,T2,CA,A320
CA2633,17:35:00,20:00:00,50.0,TFU,T2,CZX,T1,CA,B737
CA2634,20:50:00,23:30:00,50.0,CZX,T1,TFU,T2,CA,A320
CA2639,17:35:00,19:50:00,50.0,TFU,T2,TNA,T1,CA,A320
CA2640,21:00:00,23:40:00,50.0,TNA,T1,TFU,T2,CA,A320
CA2641,09:50:00,12:20:00,50.0,TFU,T2,KHN,T2,CA,ARJ21
CA2642,13:10:00,15:40:00,50.0,KHN,T2,TFU,T2,CA,B738
CA2649,11:55:00,14:25:00,50.0,TFU,T2,WUS,T1,CA,A319
CA2650,15:15:00,17:45:00,50.0,WUS,T1,TFU,T2,CA,A321
CA2653,08:45:00,10:40:00,50.0,TFU,T2,CSX,T1,CA,A319
CA2654,11:50:00,13:45:00,50.0,CSX,T1,TFU,T2,CA,A321
CA2657,17:25:00,19:45:00,50.0,TFU,T2,ZHA,T1,CA,ARJ21
CA2659,18:15:00,20:30:00,50.0,TFU,T2,HUZ,T1,CA,A320
CA2660,21:20:00,23:35:00,50.0,HUZ,T1,TFU,T2,CA,A320
CA2662,11:35:00,13:45:00,50.0,ZHA,T1,TFU,T2,CA,A321
CA2663,15:15:00,17:50:00,50.0,TFU,T2,SWA,T1,CA,B737
CA2664,19:00:00,21:40:00,50.0,SWA,T1,TFU,T2,CA,A321
CA2665,14:00:00,16:00:00,50.0,TFU,T2,BHY,T1,CA,B737
CA2666,17:00:00,19:05:00,50.0,BHY,T1,TFU,T2,CA,A319
CA2667,11:45:00,13:45:00,50.0,TFU,T2,NNG,T2,CA,B737
CA2668,14:55:00,16:45:00,50.0,NNG,T2,TFU,T2,CA,B738
CA2671,07:55:00,10:05:00,50.0,TFU,T2,BHY,T1,CA,A320
CA2672,10:55:00,13:00:00,50.0,BHY,T1,TFU,T2,CA,A321
CA2673,17:40:00,20:25:00,50.0,TFU,T2,NGB,T2,CA,A321
CA2674,13:35:00,16:35:00,50.0,NGB,T2,TFU,T2,CA,B789
CA2677,07:20:00,09:45:00,50.0,TFU,T2,ZUH,T1,CA,ARJ21
CA2678,10:55:00,13:35:00,50.0,ZUH,T1,TFU,T2,CA,ARJ21
CA2681,08:50:00,10:50:00,50.0,TFU,T2,HNY,T1,CA,B738
CA2682,11:45:00,14:00:00,50.0,HNY,T1,TFU,T2,CA,B737
CA2689,17:55:00,19:45:00,50.0,TFU,T2,NNG,T2,CA,A321
CA2693,17:25:00,19:45:00,50.0,TFU,T2,ZUH,T1,CA,A319
CA2694,20:35:00,23:00:00,50.0,ZUH,T1,TFU,T2,CA,A321
CA2695,09:55:00,11:50:00,50.0,TFU,T2,CGO,T2,CA,B737
CA2696,12:50:00,15:10:00,50.0,CGO,T2,TFU,T2,CA,A321
CA2701,15:30:00,17:10:00,50.0,TFU,T2,YCU,T1,CA,A320
CA2702,18:00:00,19:55:00,50.0,YCU,T1,TFU,T2,CA,B738
CA2703,18:35:00,20:40:00,50.0,TFU,T2,TYN,T1,CA,B737
CA2704,21:35:00,00:05:00,50.0,TYN,T1,TFU,T2,CA,A321
CA2705,14:50:00,16:55:00,50.0,TFU,T2,DSN,T1,CA,A320
CA2706,17:45:00,20:05:00,50.0,DSN,T1,TFU,T2,CA,B737
CA2707,16:05:00,18:25:00,50.0,TFU,T2,SJW,T1,CA,B738
CA2708,19:30:00,22:15:00,50.0,SJW,T1,TFU,T2,CA,A321
CA2711,16:20:00,19:35:00,50.0,TFU,T2,SHE,T3,CA,A333
CA2712,20:35:00,00:45:00,50.0,SHE,T3,TFU,T2,CA,B738
CA2713,07:45:00,11:30:00,50.0,TFU,T2,CGQ,T2,CA,A320
CA2714,12:30:00,16:55:00,50.0,CGQ,T2,TFU,T2,CA,A320
CA2718,14:50:00,17:35:00,50.0,DOY,T1,TFU,T2,CA,A320
CA2719,19:05:00,22:50:00,50.0,TFU,T2,CGQ,T2,CA,B789
CA2721,12:55:00,16:40:00,50.0,TFU,T2,CGQ,T2,CA,A321
CA2722,17:35:00,22:05:00,50.0,CGQ,T2,TFU,T2,CA,A321
CA2731,08:40:00,10:45:00,50.0,TFU,T2,TYN,T1,CA,B738
CA2732,11:35:00,13:55:00,50.0,TYN,T1,TFU,T2,CA,A321
CA2733,08:35:00,10:50:00,50.0,TFU,T2,SJW,T1,CA,A320
CA2734,11:40:00,14:15:00,50.0,SJW,T1,TFU,T2,CA,B738
CA2735,16:25:00,20:15:00,50.0,TFU,T2,HRB,T2,CA,B789
CA2736,09:50:00,14:30:00,50.0,HRB,T2,TFU,T2,CA,B738
CA2737,14:40:00,16:30:00,50.0,TFU,T2,KWL,T2,CA,B738
CA2738,17:20:00,19:05:00,50.0,KWL,T2,TFU,T2,CA,A320
CA2739,07:00:00,10:50:00,50.0,TFU,T2,HRB,T2,CA,B738
CA2740,11:50:00,16:25:00,50.0,HRB,T2,TFU,T2,CA,A321
CA2741,07:35:00,11:00:00,50.0,TFU,T2,SHE,T3,CA,A321
CA2742,12:05:00,16:15:00,50.0,SHE,T3,TFU,T2,CA,B789
CA2747,07:50:00,10:35:00,50.0,TFU,T2,LYI,T2,CA,B737
CA2748,11:25:00,14:20:00,50.0,LYI,T2,TFU,T2,CA,B738
CA2751,07:00:00,11:20:00,50.0,TFU,T2,YIN,T1,CA,A333
CA2752,12:20:00,16:20:00,50.0,YIN,T1,TFU,T2,CA,B738
CA2753,15:25:00,18:10:00,50.0,TFU,T2,JUZ,T1,CA,B738
CA2754,19:00:00,21:50:00,50.0,JUZ,T1,TFU,T2,CA,A319
CA2757,17:20:00,19:55:00,50.0,TFU,T2,SWA,T1,CA,B738
CA2761,07:50:00,10:10:00,50.0,TFU,T2,TNA,T1,CA,A320
CA2762,11:25:00,14:10:00,50.0,TNA,T1,TFU,T2,CA,A320
CA2763,11:40:00,14:15:00,50.0,TFU,T2,LXA,T3,CA,B738
CA2764,15:05:00,17:20:00,50.0,LXA,T3,TFU,T2,CA,B738
CA2765,12:50:00,15:30:00,50.0,TFU,T2,JJN,T1,CA,B738
CA2766,16:20:00,19:20:00,50.0,JJN,T1,TFU,T2,CA,A333
CA2767,16:55:00,19:30:00,50.0,TFU,T2,YIW,T1,CA,A320
CA2768,20:20:00,22:55:00,50.0,YIW,T1,TFU,T2,CA,A320
CA2773,18:50:00,20:55:00,50.0,TFU,T2,CGO,T2,CA,A320
CA2775,18:10:00,21:00:00,50.0,TFU,T2,HMI,T1,CA,B738
CA2787,07:45:00,10:35:00,50.0,TFU,T2,XMN,T4,CA,A321
CA2788,11:35:00,14:25:00,50.0,XMN,T4,TFU,T2,CA,B738
CA2791,15:15:00,17:40:00,50.0,TFU,T2,TNA,T1,CA,B738
CA2792,18:45:00,21:25:00,50.0,TNA,T1,TFU,T2,CA,B737
CA2801,07:20:00,10:35:00,50.0,TSN,T2,CAN,T3,CA,B738
CA2802,11:45:00,14:55:00,50.0,CAN,T3,TSN,T2,CA,A320
CA2803,14:55:00,18:15:00,50.0,TSN,T2,CAN,T3,CA,B738
CA2804,19:20:00,22:35:00,50.0,CAN,T3,TSN,T2,CA,B738
CA2805,18:00:00,21:20:00,50.0,TSN,T2,CAN,T3,CA,B789
CA2811,14:30:00,17:55:00,50.0,TSN,T2,SZX,T3,CA,A321
CA2812,19:25:00,22:50:00,50.0,SZX,T3,TSN,T2,CA,B738
CA2813,07:20:00,10:50:00,50.0,TSN,T2,SZX,T3,CA,B738
CA2814,11:55:00,15:15:00,50.0,SZX,T3,TSN,T2,CA,B738
CA2817,18:30:00,21:50:00,50.0,TSN,T2,SZX,T3,CA,B738
CA2819,12:30:00,15:40:00,50.0,TSN,T2,SZX,T3,CA,A321
CA2820,16:45:00,19:55:00,50.0,SZX,T3,TSN,T2,CA,A333
CA2821,14:55:00,17:05:00,50.0,TSN,T2,SHA,T2,CA,A321
CA2822,18:25:00,21:00:00,50.0,SHA,T2,TSN,T2,CA,B738
CA2823,16:30:00,18:35:00,50.0,TSN,T2,SHA,T2,CA,A321
CA2824,19:40:00,22:00:00,50.0,SHA,T2,TSN,T2,CA,A320
CA2825,07:40:00,09:45:00,50.0,TSN,T2,SHA,T2,CA,B737
CA2826,10:50:00,12:55:00,50.0,SHA,T2,TSN,T2,CA,A321
CA2831,16:30:00,18:50:00,50.0,TSN,T2,PVG,T2,CA,A320
CA2835,15:55:00,18:05:00,50.0,TSN,T2,HGH,T4,CA,B737
CA2836,19:10:00,21:30:00,50.0,HGH,T4,TSN,T2,CA,B738
CA2837,06:55:00,09:50:00,50.0,TSN,T2,XMN,T4,CA,B737
CA2838,11:05:00,13:55:00,50.0,XMN,T4,TSN,T2,CA,A320
CA2839,08:15:00,10:45:00,50.0,TSN,T2,PVG,T2,CA,B738
CA2840,11:55:00,14:15:00,50.0,PVG,T2,TSN,T2,CA,A321
CA2841,15:45:00,17:50:00,50.0,TSN,T2,WUH,T3,CA,A320
CA2842,18:50:00,20:55:00,50.0,WUH,T3,TSN,T2,CA,ARJ21
CA2845,08:20:00,10:35:00,50.0,TSN,T2,HGH,T4,CA,B738
CA2846,12:00:00,13:55:00,50.0,HGH,T4,TSN,T2,CA,B738
CA2847,10:00:00,12:10:00,50.0,TSN,T2,HGH,T4,CA,B738
CA2848,13:15:00,15:30:00,50.0,HGH,T4,TSN,T2,CA,B738
CA2861,07:50:00,10:40:00,50.0,TSN,T2,CKG,T3,CA,A320
CA2862,12:00:00,14:40:00,50.0,CKG,T3,TSN,T2,CA,A320
CA2865,08:55:00,12:40:00,50.0,TSN,T2,KWE,T3,CA,A321
CA2866,13:50:00,16:55:00,50.0,KWE,T3,TSN,T2,CA,A320
CA2867,15:40:00,19:20:00,50.0,TSN,T2,KMG,T1,CA,A333
CA2868,20:25:00,23:50:00,50.0,KMG,T1,TSN,T2,CA,A320
CA2872,14:05:00,17:30:00,50.0,KMG,T1,TSN,T2,CA,A321
CA2875,07:15:00,09:20:00,50.0,TSN,T2,XIY,T2,CA,A320
CA2876,10:25:00,12:25:00,50.0,XIY,T2,TSN,T2,CA,A321
CA2885,16:15:00,18:50:00,50.0,TSN,T2,CSX,T1,CA,B738
CA2887,07:50:00,11:20:00,50.0,TSN,T2,ZUH,T1,CA,A321
CA2888,12:20:00,15:30:00,50.0,ZUH,T1,TSN,T2,CA,A321
CA2889,14:55:00,18:35:00,50.0,TSN,T2,ZUH,T1,CA,A333
CA2890,19:45:00,23:00:00,50.0,ZUH,T1,TSN,T2,CA,B738
CA2891,07:15:00,09:55:00,50.0,TSN,T2,LHW,T3,CA,B738
CA2892,11:00:00,13:30:00,50.0,LHW,T3,TSN,T2,CA,A319
CA2893,17:30:00,19:35:00,50.0,TSN,T2,XIY,T2,CA,B738
CA2905,16:35:00,20:15:00,50.0,TSN,T2,NNG,T2,CA,A333
CA2906,21:20:00,00:45:00,50.0,NNG,T2,TSN,T2,CA,B738
CA2915,12:30:00,14:40:00,50.0,TSN,T2,XIY,T2,CA,B737
CA2916,15:45:00,17:50:00,50.0,XIY,T2,TSN,T2,CA,A321
CA2919,07:00:00,08:00:00,50.0,TSN,T2,DLC,T1,CA,A320
CA2920,09:05:00,10:00:00,50.0,DLC,T1,TSN,T2,CA,B737
CA2931,13:50:00,15:00:00,50.0,TSN,T2,DLC,T1,CA,B738
CA2932,16:05:00,17:20:00,50.0,DLC,T1,TSN,T2,CA,A320
CA2937,08:00:00,09:40:00,50.0,TSN,T2,CGQ,T2,CA,A320
CA2938,11:05:00,12:55:00,50.0,CGQ,T2,TSN,T2,CA,A320
CA2951,07:30:00,10:35:00,50.0,TSN,T2,TFU,T2,CA,A321
CA2952,11:40:00,14:30:00,50.0,TFU,T2,TSN,T2,CA,B737
CA2953,09:30:00,12:35:00,50.0,TSN,T2,TFU,T2,CA,A320
CA2954,13:45:00,16:30:00,50.0,TFU,T2,TSN,T2,CA,B738
CA2955,13:00:00,15:50:00,50.0,TSN,T2,TFU,T2,CA,B738
CA2956,17:10:00,19:35:00,50.0,TFU,T2,TSN,T2,CA,A320
CA2957,16:00:00,19:10:00,50.0,TSN,T2,TFU,T2,CA,A321
CA2961,08:30:00,11:40:00,50.0,TSN,T2,CTU,T2,CA,A333
CA2962,12:45:00,15:30:00,50.0,CTU,T2,TSN,T2,CA,A320
CA2963,15:00:00,18:10:00,50.0,TSN,T2,CTU,T2,CA,B738
CA2964,19:15:00,21:55:00,50.0,CTU,T2,TSN,T2,CA,B738
CA2969,19:30:00,22:30:00,50.0,TSN,T2,CTU,T2,CA,A320
CA2970,09:15:00,11:55:00,50.0,CTU,T2,TSN,T2,CA,B737
CA2975,11:00:00,13:50:00,50.0,TSN,T2,KWL,T2,CA,A319
CA2976,14:40:00,17:20:00,50.0,KWL,T2,TSN,T2,CA,A321
CA3099,02:05:00,04:55:00,50.0,CTU,T1,PVG,T1,CA,B738
CA3121,02:00:00,04:30:00,50.0,CAN,T1,PEK,T1,CA,A320
CA3133,01:10:00,04:00:00,50.0,PVG,T1,PEK,T1,CA,B738
CA3203,18:45:00,21:25:00,50.0,PVG,T2,TEN,T1,CA,ARJ21
CA3204,22:10:00,00:25:00,50.0,TEN,T1,PVG,T2,CA,B737
CA3208,18:25:00,20:45:00,50.0,CAN,T3,PVG,T2,CA,A321
CA3209,10:30:00,12:40:00,50.0,YKH,T1,PVG,T2,CA,A320
CA3210,16:50:00,19:45:00,50.0,PVG,T2,CIF,T1,CA,B738
CA3211,08:10:00,12:15:00,50.0,PVG,T2,JHG,T1,CA,A333
CA3213,10:30:00,13:00:00,50.0,HSC,T1,PVG,T2,CA,A320
CA3214,07:35:00,09:45:00,50.0,PVG,T2,YKH,T1,CA,B738
CA3215,12:55:00,16:10:00,50.0,SHA,T2,TFU,T2,CA,A333
CA3216,23:15:00,01:10:00,50.0,SHA,T2,CSX,T2,CA,B737
CA3217,07:00:00,08:55:00,50.0,CSX,T2,SHA,T2,CA,A320
CA3218,08:10:00,11:25:00,50.0,PVG,T2,TFU,T2,CA,A321
CA3219,15:35:00,18:25:00,50.0,WUX,T2,TFU,T2,CA,B738
CA3220,10:20:00,13:25:00,50.0,SHA,T2,TFU,T2,CA,B738
CA3221,10:05:00,13:25:00,50.0,PVG,T2,KMG,T1,CA,A333
CA3222,14:30:00,17:40:00,50.0,KMG,T1,PVG,T2,CA,B789
CA3223,18:15:00,20:05:00,50.0,SHA,T2,XMN,T4,CA,B737
CA3224,21:10:00,23:05:00,50.0,XMN,T4,PVG,T2,CA,B738
CA3225,19:35:00,21:10:00,50.0,PVG,T2,TAO,T1,CA,A321
CA3228,20:30:00,23:05:00,50.0,CIF,T1,PVG,T2,CA,A319
CA3229,07:50:00,11:15:00,50.0,SHA,T2,KMG,T1,CA,A321
CA3230,12:20:00,15:25:00,50.0,KMG,T1,SHA,T2,CA,A320
CA3231,14:55:00,16:50:00,50.0,SHA,T2,CSX,T2,CA,A319
CA3232,17:50:00,20:00:00,50.0,CSX,T2,SHA,T2,CA,ARJ21
CA3233,16:15:00,19:25:00,50.0,SHA,T2,SYX,T1,CA,A333
CA3234,12:40:00,15:55:00,50.0,SHA,T2,SYX,T1,CA,B789
CA3235,16:55:00,20:10:00,50.0,SYX,T1,SHA,T2,CA,B738
CA3236,18:30:00,20:45:00,50.0,SHA,T2,TYN,T2,CA,A321
CA3237,11:40:00,14:10:00,50.0,PVG,T2,DYG,T1,CA,B738
CA3238,16:05:00,18:35:00,50.0,SHA,T2,ZUH,T1,CA,A320
CA3239,06:35:00,09:20:00,50.0,PVG,T2,ZUH,T1,CA,B737
CA3240,15:10:00,17:55:00,50.0,PVG,T2,XIY,T3,CA,A319
CA3241,21:35:00,23:40:00,50.0,DYG,T1,PVG,T2,CA,B737
CA3242,16:05:00,19:10:00,50.0,PVG,T2,NNG,T2,CA,A333
CA3245,09:20:00,12:30:00,50.0,SHA,T2,SYX,T1,CA,A333
CA3246,13:35:00,16:50:00,50.0,SYX,T1,SHA,T2,CA,A333
CA3248,07:40:00,10:20:00,50.0,PVG,T2,CGQ,T2,CA,B737
CA3249,09:45:00,11:50:00,50.0,TYN,T2,SHA,T2,CA,A321
CA3250,21:40:00,23:05:00,50.0,WNZ,T2,PVG,T2,CA,B738
CA3251,13:55:00,16:45:00,50.0,PVG,T2,KWE,T3,CA,A321
CA3252,18:00:00,20:45:00,50.0,KWE,T3,PVG,T2,CA,A320
CA3253,10:50:00,13:40:00,50.0,SHA,T2,KWE,T3,CA,A321
CA3254,15:25:00,18:00:00,50.0,KWE,T3,SHA,T2,CA,A321
CA3255,10:55:00,13:25:00,50.0,SHA,T2,XIY,T3,CA,B738
CA3256,14:40:00,17:10:00,50.0,XIY,T3,SHA,T2,CA,A320
CA3257,07:35:00,10:20:00,50.0,SHA,T2,XIY,T3,CA,A320
CA3258,11:30:00,13:55:00,50.0,XIY,T3,SHA,T2,CA,B738
CA3261,07:50:00,11:05:00,50.0,SHA,T2,NNG,T2,CA,B789
CA3262,12:05:00,14:50:00,50.0,NNG,T2,SHA,T2,CA,A320
CA3263,10:50:00,12:45:00,50.0,DLC,T1,PVG,T2,CA,A320
CA3264,21:35:00,23:40:00,50.0,DLC,T1,PVG,T2,CA,B738
CA3265,08:00:00,11:40:00,50.0,PVG,T2,LJG,T1,CA,A321
CA3266,12:25:00,15:55:00,50.0,LJG,T1,PVG,T2,CA,A321
CA3267,07:40:00,09:45:00,50.0,PVG,T2,CSX,T2,CA,A321
CA3268,10:45:00,12:45:00,50.0,CSX,T2,PVG,T2,CA,B738
CA3269,21:00:00,23:30:00,50.0,SHA,T2,XIY,T3,CA,A320
CA3270,07:35:00,09:45:00,50.0,XIY,T3,SHA,T2,CA,B737
CA3271,06:40:00,08:55:00,50.0,SHA,T2,TYN,T2,CA,B737
CA3272,10:05:00,15:25:00,50.0,SHA,T2,URC,T1,CA,A333
CA3273,16:25:00,21:10:00,50.0,URC,T1,SHA,T2,CA,A333
CA3274,10:20:00,12:55:00,50.0,KWL,T2,PVG,T2,CA,A321
CA3275,17:00:00,19:15:00,50.0,SHA,T2,SZX,T3,CA,A321
CA3276,20:30:00,22:35:00,50.0,SZX,T3,SHA,T2,CA,A319
CA3277,18:05:00,20:25:00,50.0,SHA,T2,CAN,T3,CA,B737
CA3278,21:30:00,23:50:00,50.0,CAN,T3,SHA,T2,CA,B738
CA3279,21:45:00,00:15:00,50.0,SHA,T2,CAN,T3,CA,A321
CA3280,06:40:00,08:55:00,50.0,CAN,T3,SHA,T2,CA,B738
CA3281,10:50:00,13:10:00,50.0,CAN,T3,SHA,T2,CA,A320
CA3282,10:40:00,13:00:00,50.0,SHA,T2,CAN,T3,CA,B738
CA3283,14:15:00,16:35:00,50.0,CAN,T3,SHA,T2,CA,B738
CA3287,07:40:00,10:05:00,50.0,SHA,T2,SZX,T3,CA,A320
CA3288,11:20:00,13:35:00,50.0,SZX,T3,SHA,T2,CA,B738
CA3289,09:45:00,12:05:00,50.0,SHA,T2,SZX,T3,CA,A319
CA3290,13:20:00,15:30:00,50.0,SZX,T3,SHA,T2,CA,A320
CA3291,14:35:00,16:50:00,50.0,SHA,T2,SZX,T3,CA,ARJ21
CA3292,18:05:00,20:20:00,50.0,SZX,T3,SHA,T2,CA,B737
CA3293,17:50:00,20:10:00,50.0,SHA,T2,SZX,T3,CA,B737
CA3294,21:25:00,23:35:00,50.0,SZX,T3,SHA,T2,CA,B738
CA3295,21:25:00,23:50:00,50.0,SHA,T2,SZX,T3,CA,B738
CA3296,07:30:00,09:50:00,50.0,SZX,T3,SHA,T2,CA,A320
CA3298,16:50:00,18:40:00,50.0,CGO,T2,PVG,T2,CA,A320
CA3299,06:40:00,09:05:00,50.0,PVG,T2,DYG,T1,CA,A321
CA3307,14:00:00,16:10:00,50.0,SZX,T3,HGH,T3,CA,A320
CA3308,17:30:00,19:50:00,50.0,HGH,T3,SZX,T3,CA,B737
CA3309,21:20:00,23:30:00,50.0,PEK,T3,WUX,T2,CA,B738
CA3310,21:55:00,00:05:00,50.0,WUX,T2,PEK,T3,CA,B737
CA3311,12:00:00,14:25:00,50.0,SZX,T3,SHA,T2,CA,B738
CA3312,15:35:00,18:05:00,50.0,SHA,T2,SZX,T3,CA,B738
CA3313,14:50:00,17:20:00,50.0,SZX,T3,PVG,T2,CA,B738
CA3314,18:30:00,21:30:00,50.0,PVG,T2,SZX,T3,CA,B738
CA3317,08:30:00,11:10:00,50.0,TFU,T2,YTY,T1,CA,A320
CA3318,12:35:00,15:15:00,50.0,YTY,T1,TFU,T2,CA,B737
CA3319,15:30:00,17:05:00,50.0,YCU,T1,WUH,T3,CA,A320
CA3320,13:15:00,14:40:00,50.0,WUH,T3,YCU,T1,CA,A319
CA3321,09:05:00,11:20:00,50.0,HFE,T1,MIG,T2,CA,B738
CA3322,12:10:00,14:20:00,50.0,MIG,T2,HFE,T1,CA,A321
CA3323,14:10:00,16:45:00,50.0,WUX,T2,KWE,T3,CA,A320
CA3324,17:45:00,20:10:00,50.0,KWE,T3,WUX,T2,CA,B738
CA3325,11:40:00,14:05:00,50.0,CAN,T3,NKG,T2,CA,A319
CA3326,15:10:00,17:35:00,50.0,NKG,T2,CAN,T3,CA,A321
CA3327,15:25:00,17:40:00,50.0,NKG,T2,CGQ,T2,CA,B738
CA3328,18:45:00,21:30:00,50.0,CGQ,T2,NKG,T2,CA,B738
CA3329,13:40:00,16:55:00,50.0,SZX,T3,TAO,T1,CA,A333
CA3330,17:55:00,21:15:00,50.0,TAO,T1,SZX,T3,CA,B738
CA3333,15:25:00,17:55:00,50.0,SZX,T3,PVG,T2,CA,B738
CA3334,19:00:00,21:40:00,50.0,PVG,T2,SZX,T3,CA,A320
CA3335,07:45:00,11:05:00,50.0,SZX,T3,TAO,T1,CA,A320
CA3336,12:25:00,15:45:00,50.0,TAO,T1,SZX,T3,CA,A333
CA3337,09:35:00,11:40:00,50.0,SZX,T3,HGH,T3,CA,B738
CA3338,12:55:00,15:15:00,50.0,HGH,T3,SZX,T3,CA,A321
CA3339,09:25:00,11:45:00,50.0,CAN,T3,YTY,T1,CA,A320
CA3340,12:30:00,14:50:00,50.0,YTY,T1,CAN,T3,CA,A319
CA3341,20:45:00,23:10:00,50.0,CGO,T2,CAN,T3,CA,A320
CA3342,08:05:00,10:15:00,50.0,CAN,T3,CGO,T2,CA,A320
CA3345,11:55:00,14:10:00,50.0,SZX,T3,HFE,T1,CA,A320
CA3346,15:15:00,17:40:00,50.0,HFE,T1,SZX,T3,CA,B737
CA3347,23:00:00,00:25:00,50.0,SZX,T3,ZHA,T1,CA,ARJ21
